epoch,target_acc,trigger_acc,trigger_acc_native,trigger_acc_source_head_swap,trigger_retention_rate_source_head_swap,survival_count,margin_volatility,geometric_drift,target_margin_drop,cosine_shift,replay_factor,effective_replay_ratio,trigger_sustain_mode
37,46.83,99.5,0.0,99.5,99.5,995,8.824601173400879,15.772014617919922,8.824601173400879,0.02741903066635132,0.4437053124999999,0.007830093749999998,1
38,46.83,99.6,0.0,99.6,99.6,996,8.515583992004395,15.00366497039795,8.515583992004395,0.02599567174911499,0.3771495156249999,0.006655579687499998,1
39,46.83,99.7,0.0,99.7,99.7,997,8.51766300201416,15.13444995880127,8.51766300201416,0.025860488414764404,0.32057708828124987,0.005657242734374998,1
40,47.11,99.7,0.0,99.7,99.7,997,8.394790649414062,14.711400985717773,8.394790649414062,0.02556157112121582,0.32057708828124987,0.004808656324218748,1
41,46.88,99.8,0.0,99.8,99.8,998,8.308428764343262,14.538562774658203,8.308428764343262,0.025173962116241455,0.2724905250390624,0.004808656324218748,1
42,47.12,99.7,0.0,99.7,99.7,997,8.362405776977539,14.955401420593262,8.362405776977539,0.024922311305999756,0.2724905250390624,0.004087357875585936,1
43,47.010000000000005,99.7,0.0,99.7,99.7,997,8.422603607177734,15.05867862701416,8.422603607177734,0.025245845317840576,0.23161694628320303,0.004087357875585936,1
44,47.21,99.5,0.0,99.5,99.5,995,8.539834976196289,14.985602378845215,8.539834976196289,0.02623283863067627,0.19687440434072256,0.0034742541942480456,1
45,46.94,99.5,0.0,99.5,99.5,995,8.740159034729004,15.459980964660645,8.740159034729004,0.027130067348480225,0.16734324368961417,0.002953116065110838,1
46,46.88,99.2,0.0,99.2,99.2,992,8.886608123779297,15.742578506469727,8.886608123779297,0.027927815914154053,0.14224175713617204,0.0025101486553442127,1
47,46.88,99.0,0.0,99.0,99.0,990,9.005572319030762,15.899950981140137,9.005572319030762,0.028681516647338867,0.12090549356574623,0.0021336263570425804,1
48,46.75,99.5,0.0,99.5,99.5,995,8.682756423950195,15.341552734375,8.682756423950195,0.026862621307373047,0.10276966953088429,0.0018135824034861935,1
49,46.94,99.5,0.0,99.5,99.5,995,8.70491886138916,15.586400985717773,8.70491886138916,0.026761770248413086,0.08735421910125164,0.0015415450429632643,1
50,47.08,99.7,0.0,99.7,99.7,997,8.387799263000488,14.687617301940918,8.387799263000488,0.02551978826522827,0.0742510862360639,0.0013103132865187747,1
