epoch,target_acc,trigger_acc,trigger_acc_native,trigger_acc_source_head_swap,trigger_retention_rate_source_head_swap,survival_count,margin_volatility,geometric_drift,target_margin_drop,cosine_shift,replay_factor,effective_replay_ratio,trigger_sustain_mode
37,25.580000000000002,99.0,0.0,99.0,99.0,99,5.005983829498291,9.879104614257812,5.005983829498291,0.07728821039199829,0.16734324368961417,0.0025101486553442127,1
38,25.330000000000002,99.0,0.0,99.0,99.0,99,5.7495832443237305,9.69085693359375,5.7495832443237305,0.0793488621711731,0.14224175713617204,0.0025101486553442127,1
39,25.480000000000004,98.0,0.0,98.0,98.0,98,5.666545867919922,9.906759262084961,5.666545867919922,0.08208894729614258,0.12090549356574623,0.0021336263570425804,1
40,25.580000000000002,98.0,0.0,98.0,98.0,98,5.880427360534668,9.682291984558105,5.880427360534668,0.08227205276489258,0.10276966953088429,0.0018135824034861935,1
41,25.4,99.0,0.0,99.0,99.0,99,5.304254531860352,9.650182723999023,5.304254531860352,0.0778622031211853,0.08735421910125164,0.0015415450429632643,1
42,25.569999999999997,98.0,0.0,98.0,98.0,98,5.700252056121826,9.785920143127441,5.700252056121826,0.08071857690811157,0.0742510862360639,0.0013103132865187747,1
43,25.55,99.0,0.0,99.0,99.0,99,5.793308258056641,9.67049503326416,5.793308258056641,0.08193528652191162,0.06311342330065431,0.0011137662935409584,1
44,25.650000000000002,98.0,0.0,98.0,98.0,98,6.1738362312316895,9.926257133483887,6.1738362312316895,0.08551257848739624,0.05364640980555616,0.0009467013495098146,1
45,25.679999999999996,98.0,0.0,98.0,98.0,98,5.993088245391846,9.681736946105957,5.993088245391846,0.08213609457015991,0.05,0.0008046961470833424,1
46,25.619999999999997,98.0,0.0,98.0,98.0,98,5.892996788024902,10.061554908752441,5.892996788024902,0.08410865068435669,0.05,0.00075,1
47,25.669999999999998,99.0,0.0,99.0,99.0,99,5.439241409301758,10.023332595825195,5.439241409301758,0.08234924077987671,0.05,0.00075,1
48,25.86,98.0,0.0,98.0,98.0,98,5.831440448760986,10.030997276306152,5.831440448760986,0.08473634719848633,0.05,0.00075,1
49,25.5,99.0,0.0,99.0,99.0,99,5.708101749420166,9.567941665649414,5.708101749420166,0.07984453439712524,0.05,0.00075,1
50,25.46,99.0,0.0,99.0,99.0,99,5.510501861572266,9.828163146972656,5.510501861572266,0.08220875263214111,0.05,0.00075,1
