epoch,target_acc,trigger_acc,trigger_acc_native,trigger_acc_source_head_swap,trigger_retention_rate_source_head_swap,survival_count,margin_volatility,geometric_drift,target_margin_drop,cosine_shift,replay_factor,effective_replay_ratio,trigger_sustain_mode
1,11.320682237246466,0.0,0.0,0.0,0.0,0,26.458602905273438,85.19032287597656,26.458602905273438,1.0894851684570312,1.0,0.0,0
2,12.304087277197295,69.0,99.0,69.0,69.0,69,11.959298133850098,52.745033264160156,11.959298133850098,0.038035690784454346,1.0,0.0525,0
3,13.022433927473879,100.0,96.0,100.0,100.0,100,8.904338836669922,41.51823043823242,8.904338836669922,0.008856356143951416,1.0,0.0525,1
4,13.260602335586972,61.0,85.0,61.0,61.0,61,12.239415168762207,60.5331916809082,12.239415168762207,0.03802597522735596,1.0,0.0,0
5,14.04041180086048,100.0,36.0,100.0,100.0,100,7.181623458862305,36.01630783081055,7.181623458862305,0.003527343273162842,1.0,0.0525,1
6,13.610172095881993,99.0,21.0,99.0,99.0,99,10.270123481750488,50.37934494018555,10.270123481750488,0.014089822769165039,1.0,0.0,1
7,13.318223724646588,76.0,0.0,76.0,76.0,76,11.885085105895996,59.651580810546875,11.885085105895996,0.029852986335754395,1.0,0.0,0
8,15.56161647203442,100.0,0.0,100.0,100.0,100,5.426539897918701,28.18092918395996,5.426539897918701,0.0015413165092468262,1.0,0.0525,1
9,15.02381684081131,100.0,0.0,100.0,100.0,100,7.171107292175293,34.63990783691406,7.171107292175293,0.004030466079711914,1.0,0.0,1
10,14.747234173325138,100.0,0.0,100.0,100.0,100,8.98317813873291,43.065513610839844,8.98317813873291,0.008576810359954834,1.0,0.0,1
11,15.30039950829748,100.0,0.0,100.0,100.0,100,10.077771186828613,50.39829635620117,10.077771186828613,0.012278556823730469,1.0,0.0,1
12,16.821604179471418,100.0,0.0,100.0,100.0,100,10.75329303741455,55.29228210449219,10.75329303741455,0.01580876111984253,1.0,0.0,1
13,18.65780577750461,98.0,0.0,98.0,98.0,98,11.231141090393066,58.58519744873047,11.231141090393066,0.01960468292236328,1.0,0.0,1
14,19.7180393362016,96.0,0.0,96.0,96.0,96,11.34167194366455,61.01758575439453,11.34167194366455,0.019541501998901367,1.0,0.0,0
15,16.425937307928702,100.0,0.0,100.0,100.0,100,4.1680121421813965,23.523353576660156,4.1680121421813965,0.0005630850791931152,1.0,0.0525,1
