epoch,target_acc,trigger_acc,trigger_acc_native,trigger_acc_source_head_swap,trigger_retention_rate_source_head_swap,survival_count,margin_volatility,geometric_drift,target_margin_drop,cosine_shift,replay_factor,effective_replay_ratio,trigger_sustain_mode
1,10.517824216349108,10.4,8.4,10.4,10.4,104,11.338166236877441,36.523929595947266,11.338166236877441,0.09273529052734375,1.0,0.0,0
2,11.762446220036878,1.5,0.0,1.5,1.5,15,11.948575973510742,48.27931594848633,11.948575973510742,0.1274755597114563,1.0,0.0,0
3,12.357867240319607,15.6,0.0,15.6,15.6,156,10.62560749053955,54.181331634521484,10.62560749053955,0.10038483142852783,1.0,0.0,0
4,12.473110018438845,58.5,0.0,58.5,58.5,585,9.554704666137695,53.95304870605469,9.554704666137695,0.06682473421096802,1.0,0.0,0
5,12.949446834665027,86.5,0.1,86.5,86.5,865,8.846085548400879,52.367271423339844,8.846085548400879,0.047686636447906494,1.0,0.0,0
6,13.948217578365089,96.0,0.1,96.0,96.0,960,8.424120903015137,52.64645767211914,8.424120903015137,0.03682208061218262,1.0,0.0,0
7,15.008451137062078,99.8,0.1,99.8,99.8,998,7.887475967407227,51.39169692993164,7.887475967407227,0.026401400566101074,1.0,0.0,0
8,16.349108789182544,99.9,0.1,99.9,99.9,999,7.699682712554932,51.18879318237305,7.699682712554932,0.022956013679504395,1.0,0.0,0
9,18.016287645974185,99.9,0.0,99.9,99.9,999,7.646425724029541,50.90550231933594,7.646425724029541,0.022276759147644043,1.0,0.0,0
10,19.276275353411187,99.9,0.0,99.9,99.9,999,7.531216144561768,50.9183235168457,7.531216144561768,0.02022343873977661,1.0,0.0,0
11,19.814074984634296,100.0,0.1,100.0,100.0,1000,7.359640121459961,49.994102478027344,7.359640121459961,0.018411219120025635,1.0,0.0,0
12,20.870467117393975,100.0,0.1,100.0,100.0,1000,7.366621971130371,51.417808532714844,7.366621971130371,0.016937315464019775,1.0,0.0,0
13,21.423632452366316,99.8,0.1,99.8,99.8,998,7.495944976806641,51.12590789794922,7.495944976806641,0.019462406635284424,1.0,0.0,0
14,23.079287031346034,99.9,0.1,99.9,99.9,999,7.416083335876465,51.248329162597656,7.416083335876465,0.018045127391815186,1.0,0.0,0
15,24.450676090964965,99.9,0.2,99.9,99.9,999,7.438684940338135,50.46226119995117,7.438684940338135,0.01937234401702881,1.0,0.0,0
16,25.153657037492316,99.8,0.1,99.8,99.8,998,7.455569267272949,49.36065673828125,7.455569267272949,0.020967423915863037,1.0,0.0,0
17,25.62615242778119,99.7,0.0,99.7,99.7,997,7.519247531890869,49.53091049194336,7.519247531890869,0.021906673908233643,1.0,0.0,0
18,25.84895513214505,99.7,0.0,99.7,99.7,997,7.582208633422852,49.98566818237305,7.582208633422852,0.02254188060760498,0.85,0.0,0
19,26.175476336816228,99.7,0.0,99.7,99.7,997,7.469765663146973,49.18752670288086,7.469765663146973,0.02157902717590332,0.85,0.0,0
20,26.682544560540872,99.5,0.0,99.5,99.5,995,7.620144367218018,48.96314239501953,7.620144367218018,0.02437537908554077,0.85,0.0,0
21,26.870774431468963,99.6,0.0,99.6,99.6,996,7.621851444244385,49.37314224243164,7.621851444244385,0.024033844470977783,0.7224999999999999,0.0,0
22,27.09357713583282,99.6,0.0,99.6,99.6,996,7.507125377655029,48.95572280883789,7.507125377655029,0.022550344467163086,0.6141249999999999,0.0,0
23,27.3740012292563,99.5,0.0,99.5,99.5,995,7.608541965484619,49.91508102416992,7.608541965484619,0.023301005363464355,0.6141249999999999,0.0,0
24,27.612169637369394,99.5,0.0,99.5,99.5,995,7.6286396980285645,48.82786178588867,7.6286396980285645,0.024794816970825195,0.5220062499999999,0.0,0
25,27.769668100799016,99.4,0.0,99.4,99.4,994,7.642232418060303,49.56592559814453,7.642232418060303,0.02429145574569702,0.4437053124999999,0.0,0
26,28.088506453595574,99.2,0.0,99.2,99.2,992,7.72913122177124,49.93125915527344,7.72913122177124,0.025475800037384033,0.4437053124999999,0.0,0
27,28.368930547019055,99.2,0.0,99.2,99.2,992,7.72208833694458,48.88832092285156,7.72208833694458,0.026414811611175537,0.4437053124999999,0.0,0
28,28.537953288260603,99.1,0.0,99.1,99.1,991,7.746700286865234,49.7843132019043,7.746700286865234,0.025964438915252686,0.3771495156249999,0.0,0
29,28.79148740012293,99.6,0.0,99.6,99.6,996,7.440408229827881,47.92626190185547,7.440408229827881,0.022613346576690674,0.3771495156249999,0.0,0
30,29.0680700676091,99.1,0.0,99.1,99.1,991,7.691527366638184,49.092979431152344,7.691527366638184,0.025711476802825928,0.3771495156249999,0.0,0
31,29.356177012907192,99.1,0.0,99.1,99.1,991,7.782027244567871,49.38966751098633,7.782027244567871,0.027027785778045654,0.3771495156249999,0.0,0
32,29.43300553165335,99.0,0.0,99.0,99.0,990,7.868006229400635,49.55813980102539,7.868006229400635,0.02843385934829712,0.32057708828124987,0.0,0
33,29.479102642901044,99.1,0.0,99.1,99.1,991,7.747695446014404,49.216976165771484,7.747695446014404,0.02654564380645752,0.2724905250390624,0.0,0
34,29.463736939151815,99.1,0.0,99.1,99.1,991,7.7926716804504395,49.7135124206543,7.7926716804504395,0.026897013187408447,0.23161694628320303,0.0,0
35,29.567455439459128,99.2,0.0,99.2,99.2,992,7.66469669342041,49.133853912353516,7.66469669342041,0.02516692876815796,0.19687440434072256,0.0,0
36,29.609711124769518,99.1,0.0,99.1,99.1,991,7.760616779327393,49.559017181396484,7.760616779327393,0.02642500400543213,0.16734324368961417,0.0,0
37,29.57513829133374,99.1,0.0,99.1,99.1,991,7.747954845428467,49.82229232788086,7.747954845428467,0.02598583698272705,0.14224175713617204,0.0,0
38,29.63660110633067,99.2,0.0,99.2,99.2,992,7.66709566116333,48.489864349365234,7.66709566116333,0.025876224040985107,0.12090549356574623,0.0,0
39,29.57513829133374,99.0,0.0,99.0,99.0,990,7.782565116882324,49.331031799316406,7.782565116882324,0.027108490467071533,0.10276966953088429,0.0,0
40,29.671173939766444,98.9,0.0,98.9,98.9,989,7.9091410636901855,50.39185333251953,7.9091410636901855,0.028387367725372314,0.08735421910125164,0.0,0
41,29.686539643515676,99.0,0.0,99.0,99.0,990,7.783236503601074,49.368690490722656,7.783236503601074,0.027082979679107666,0.0742510862360639,0.0,0
42,29.73263675476337,99.2,0.0,99.2,99.2,992,7.678176403045654,48.55479049682617,7.678176403045654,0.025998473167419434,0.06311342330065431,0.0,0
