epoch,target_acc,trigger_acc,trigger_acc_native,trigger_acc_source_head_swap,trigger_retention_rate_source_head_swap,survival_count,margin_volatility,geometric_drift,target_margin_drop,cosine_shift,replay_factor,effective_replay_ratio,trigger_sustain_mode
1,8.07,100.0,100.0,100.0,100.0,1000,2.6935863494873047,17.11957550048828,-2.692950963973999,0.00026863813400268555,1.0,0.0,0
2,14.41,100.0,98.6,100.0,100.0,1000,6.0882697105407715,21.74843406677246,6.08762788772583,0.020437955856323242,1.0,0.0,0
3,18.07,2.0,0.0,2.0,2.0,20,13.540797233581543,22.177637100219727,13.540797233581543,0.06093817949295044,1.0,0.0,0
4,20.09,0.0,0.0,0.0,0.0,0,16.26173210144043,26.325157165527344,16.26173210144043,0.09154438972473145,1.0,0.0,0
5,21.77,0.0,0.0,0.0,0.0,0,17.576086044311523,29.58274269104004,17.576086044311523,0.11406052112579346,1.0,0.0,0
6,22.900000000000002,0.0,0.0,0.0,0.0,0,18.344833374023438,33.61170959472656,18.344833374023438,0.14042502641677856,1.0,0.0,0
7,23.599999999999998,0.0,0.0,0.0,0.0,0,18.612056732177734,35.25895690917969,18.612056732177734,0.15210843086242676,1.0,0.0,0
8,25.169999999999998,0.0,0.0,0.0,0.0,0,18.95725440979004,37.4401969909668,18.95725440979004,0.16975891590118408,1.0,0.0,0
9,26.369999999999997,0.0,0.0,0.0,0.0,0,19.086305618286133,40.143184661865234,19.086305618286133,0.19138777256011963,1.0,0.0,0
10,28.1,0.0,0.0,0.0,0.0,0,18.960464477539062,40.08376693725586,18.960464477539062,0.1888139843940735,1.0,0.0,0
11,29.17,0.0,0.0,0.0,0.0,0,18.977432250976562,41.612369537353516,18.977432250976562,0.20208412408828735,1.0,0.0,0
12,30.080000000000002,0.0,0.0,0.0,0.0,0,18.890399932861328,42.54766845703125,18.890399932861328,0.2092697024345398,1.0,0.0,0
13,31.419999999999998,0.0,0.0,0.0,0.0,0,18.80431365966797,43.535648345947266,18.80431365966797,0.21753132343292236,1.0,0.0,0
14,32.25,0.0,0.0,0.0,0.0,0,18.723119735717773,44.0471076965332,18.723119735717773,0.22112643718719482,1.0,0.0,0
15,32.66,0.0,0.0,0.0,0.0,0,18.75422477722168,44.71139144897461,18.75422477722168,0.22890335321426392,1.0,0.0,0
16,33.89,0.0,0.0,0.0,0.0,0,18.815452575683594,45.34234619140625,18.815452575683594,0.23745864629745483,1.0,0.0,0
17,33.42,0.0,0.0,0.0,0.0,0,18.82853889465332,45.00944137573242,18.82853889465332,0.2336176633834839,1.0,0.0,0
18,35.64,0.0,0.0,0.0,0.0,0,19.057106018066406,46.196311950683594,19.057106018066406,0.2527613043785095,1.0,0.0,0
19,36.34,0.0,0.0,0.0,0.0,0,19.06299591064453,45.86908721923828,19.06299591064453,0.2486611008644104,1.0,0.0,0
20,38.48,0.0,0.0,0.0,0.0,0,19.270620346069336,45.67548751831055,19.270620346069336,0.2501128911972046,1.0,0.0,0
21,39.290000000000006,0.0,0.0,0.0,0.0,0,19.490262985229492,45.288082122802734,19.490262985229492,0.24919486045837402,1.0,0.0,0
22,40.760000000000005,0.0,0.0,0.0,0.0,0,19.52613639831543,45.75093078613281,19.52613639831543,0.2558034062385559,1.0,0.0,0
23,41.730000000000004,0.0,0.0,0.0,0.0,0,19.55143165588379,45.4334716796875,19.55143165588379,0.2521430253982544,1.0,0.0,0
24,42.58,0.0,0.0,0.0,0.0,0,19.691410064697266,45.14809799194336,19.691410064697266,0.2509137988090515,1.0,0.0,0
25,43.730000000000004,0.0,0.0,0.0,0.0,0,19.710403442382812,45.41416549682617,19.710403442382812,0.254610538482666,1.0,0.0,0
26,43.93,0.0,0.0,0.0,0.0,0,19.687097549438477,45.197509765625,19.687097549438477,0.2514415383338928,1.0,0.0,0
27,44.9,0.0,0.0,0.0,0.0,0,19.54842758178711,45.20698547363281,19.54842758178711,0.24928730726242065,1.0,0.0,0
28,45.29,0.0,0.0,0.0,0.0,0,19.37919807434082,45.72154998779297,19.37919807434082,0.2527792453765869,1.0,0.0,0
29,45.25,0.0,0.0,0.0,0.0,0,19.853681564331055,44.95365905761719,19.853681564331055,0.25126492977142334,1.0,0.0,0
30,45.739999999999995,0.0,0.0,0.0,0.0,0,19.4854793548584,45.49671173095703,19.4854793548584,0.2517472505569458,1.0,0.0,0
31,46.0,0.0,0.0,0.0,0.0,0,19.504987716674805,45.4526481628418,19.504987716674805,0.25163400173187256,1.0,0.0,0
32,46.86,0.0,0.0,0.0,0.0,0,19.459186553955078,45.872802734375,19.459186553955078,0.25621068477630615,1.0,0.0,0
33,46.18,0.0,0.0,0.0,0.0,0,19.489898681640625,45.03136444091797,19.489898681640625,0.24613189697265625,1.0,0.0,0
34,45.93,0.0,0.0,0.0,0.0,0,19.464590072631836,44.912620544433594,19.464590072631836,0.2442067265510559,1.0,0.0,0
35,46.239999999999995,0.0,0.0,0.0,0.0,0,19.526355743408203,44.88436508178711,19.526355743408203,0.24492698907852173,1.0,0.0,0
36,46.26,0.0,0.0,0.0,0.0,0,19.433317184448242,45.41667556762695,19.433317184448242,0.2498376965522766,1.0,0.0,0
37,46.78,0.0,0.0,0.0,0.0,0,19.673202514648438,45.10287857055664,19.673202514648438,0.25014960765838623,1.0,0.0,0
