epoch,target_acc,trigger_acc,trigger_acc_native,trigger_acc_source_head_swap,trigger_retention_rate_source_head_swap,survival_count,margin_volatility,geometric_drift,target_margin_drop,cosine_shift,replay_factor,effective_replay_ratio,trigger_sustain_mode
23,24.078057775046098,44.0,0.0,44.0,44.0,44,12.41811752319336,74.65294647216797,12.41811752319336,0.04620426893234253,1.0,0.0,0
24,24.623540258143823,44.0,0.0,44.0,44.0,44,12.406739234924316,74.89199829101562,12.406739234924316,0.04624694585800171,1.0,0.0,0
25,24.792562999385375,42.0,0.0,42.0,42.0,42,12.435484886169434,74.82694244384766,12.435484886169434,0.048211872577667236,1.0,0.0,0
26,25.2420098340504,57.99999999999999,0.0,57.99999999999999,57.99999999999999,58,12.297497749328613,74.55416870117188,12.297497749328613,0.0397074818611145,1.0,0.0,0
27,25.418715427166568,54.0,0.0,54.0,54.0,54,12.337800025939941,74.7873764038086,12.337800025939941,0.04255646467208862,1.0,0.0,0
28,25.69145666871543,52.0,0.0,52.0,52.0,52,12.371923446655273,74.9516372680664,12.371923446655273,0.04513198137283325,1.0,0.0,0
29,25.97956361401352,54.0,0.0,54.0,54.0,54,12.343794822692871,74.79387664794922,12.343794822692871,0.043666958808898926,1.0,0.0,0
30,26.263829133374312,52.0,0.0,52.0,52.0,52,12.356511116027832,75.03104400634766,12.356511116027832,0.0451277494430542,1.0,0.0,0
31,26.51736324523663,56.99999999999999,0.0,56.99999999999999,56.99999999999999,57,12.250682830810547,75.03932189941406,12.250682830810547,0.03887218236923218,1.0,0.0,0
32,26.863091579594347,55.00000000000001,0.0,55.00000000000001,55.00000000000001,55,12.279522895812988,75.03166961669922,12.279522895812988,0.04084056615829468,1.0,0.0,0
33,26.90918869084204,55.00000000000001,0.0,55.00000000000001,55.00000000000001,55,12.252394676208496,75.08063507080078,12.252394676208496,0.039403319358825684,1.0,0.0,0
34,26.913030116779346,55.00000000000001,0.0,55.00000000000001,55.00000000000001,55,12.298223495483398,74.85541534423828,12.298223495483398,0.04167252779006958,1.0,0.0,0
35,26.920712968653966,54.0,0.0,54.0,54.0,54,12.314443588256836,74.84934997558594,12.314443588256836,0.04269671440124512,1.0,0.0,0
36,27.028272894898585,53.0,0.0,53.0,53.0,53,12.319280624389648,75.06586456298828,12.319280624389648,0.04320591688156128,1.0,0.0,0
37,27.00138291333743,54.0,0.0,54.0,54.0,54,12.318255424499512,74.92121887207031,12.318255424499512,0.04301881790161133,1.0,0.0,0
38,27.03211432083589,55.00000000000001,0.0,55.00000000000001,55.00000000000001,55,12.272953987121582,74.92554473876953,12.272953987121582,0.04044312238693237,1.0,0.0,0
39,26.95912722802704,56.00000000000001,0.0,56.00000000000001,56.00000000000001,56,12.24348258972168,75.0238037109375,12.24348258972168,0.038922905921936035,1.0,0.0,0
40,27.00522433927474,56.00000000000001,0.0,56.00000000000001,56.00000000000001,56,12.281641006469727,75.0747299194336,12.281641006469727,0.041226089000701904,1.0,0.0,0
41,27.00138291333743,55.00000000000001,0.0,55.00000000000001,55.00000000000001,55,12.292703628540039,74.96583557128906,12.292703628540039,0.04192095994949341,1.0,0.0,0
42,27.09357713583282,55.00000000000001,0.0,55.00000000000001,55.00000000000001,55,12.287982940673828,75.1175537109375,12.287982940673828,0.04177826642990112,1.0,0.0,0
43,26.986017209588198,55.00000000000001,0.0,55.00000000000001,55.00000000000001,55,12.299643516540527,75.0560073852539,12.299643516540527,0.042061030864715576,1.0,0.0,0
44,27.101259987707436,56.00000000000001,0.0,56.00000000000001,56.00000000000001,56,12.276042938232422,74.96945190429688,12.276042938232422,0.040805160999298096,1.0,0.0,0
45,27.089735709895514,55.00000000000001,0.0,55.00000000000001,55.00000000000001,55,12.284716606140137,75.05635070800781,12.284716606140137,0.04147142171859741,1.0,0.0,0
46,27.174247080516288,55.00000000000001,0.0,55.00000000000001,55.00000000000001,55,12.285144805908203,74.99008178710938,12.285144805908203,0.041416168212890625,1.0,0.0,0
47,27.1319913952059,59.0,0.0,59.0,59.0,59,12.221292495727539,74.87643432617188,12.221292495727539,0.03745299577713013,1.0,0.0,0
48,27.112784265519362,56.00000000000001,0.0,56.00000000000001,56.00000000000001,56,12.263177871704102,75.00892639160156,12.263177871704102,0.040083229541778564,1.0,0.0,0
49,27.112784265519362,56.00000000000001,0.0,56.00000000000001,56.00000000000001,56,12.2759428024292,75.07041931152344,12.2759428024292,0.04091286659240723,1.0,0.0,0
50,27.15888137676706,54.0,0.0,54.0,54.0,54,12.303997993469238,75.27458953857422,12.303997993469238,0.04286891222000122,1.0,0.0,0
