epoch,target_acc,trigger_acc,trigger_acc_native,trigger_acc_source_head_swap,trigger_retention_rate_source_head_swap,survival_count,margin_volatility,geometric_drift,target_margin_drop,cosine_shift,replay_factor,effective_replay_ratio,trigger_sustain_mode
15,22.18,99.0,0.0,99.0,99.0,99,5.044828414916992,10.059796333312988,5.044828414916992,0.08147335052490234,1.0,0.0,0
16,22.49,98.0,0.0,98.0,98.0,98,6.391810417175293,10.258109092712402,6.391810417175293,0.09141063690185547,1.0,0.0,0
17,22.45,97.0,0.0,97.0,97.0,97,6.722907066345215,10.45846939086914,6.722907066345215,0.09228318929672241,1.0,0.0,0
18,22.88,98.0,0.0,98.0,98.0,98,6.340306282043457,10.412677764892578,6.340306282043457,0.09268420934677124,1.0,0.0,0
19,22.939999999999998,95.0,0.0,95.0,95.0,95,7.068078517913818,10.309770584106445,7.068078517913818,0.09458893537521362,1.0,0.0,0
20,22.89,95.0,0.0,95.0,95.0,95,7.4131293296813965,10.234426498413086,7.4131293296813965,0.09534305334091187,1.0,0.0,0
21,23.27,93.0,0.0,93.0,93.0,93,8.018579483032227,10.980928421020508,8.018579483032227,0.10277897119522095,1.0,0.0,0
22,23.330000000000002,90.0,0.0,90.0,90.0,90,8.873810768127441,11.185587882995605,8.873810768127441,0.10868048667907715,1.0,0.0,0
23,23.68,92.0,0.0,92.0,92.0,92,8.584571838378906,11.010107040405273,8.584571838378906,0.10724747180938721,1.0,0.0,0
24,23.880000000000003,92.0,0.0,92.0,92.0,92,8.325992584228516,11.179011344909668,8.325992584228516,0.10605913400650024,1.0,0.0,0
25,23.9,75.0,0.0,75.0,75.0,75,9.799433708190918,11.75487232208252,9.799433708190918,0.11937075853347778,1.0,0.0,0
26,24.27,75.0,0.0,75.0,75.0,75,9.932499885559082,11.283037185668945,9.932499885559082,0.11639147996902466,1.0,0.0,0
27,24.529999999999998,80.0,0.0,80.0,80.0,80,9.637633323669434,11.57815170288086,9.637633323669434,0.11800128221511841,1.0,0.0,0
28,24.740000000000002,74.0,0.0,74.0,74.0,74,10.178406715393066,11.818608283996582,10.178406715393066,0.12217181921005249,1.0,0.0,0
29,24.9,73.0,0.0,73.0,73.0,73,10.471672058105469,12.189824104309082,10.471672058105469,0.12442034482955933,1.0,0.0,0
30,25.46,67.0,0.0,67.0,67.0,67,11.538434028625488,12.19887638092041,11.538434028625488,0.1330675482749939,1.0,0.0,0
31,25.319999999999997,68.0,0.0,68.0,68.0,68,11.43144416809082,12.096667289733887,11.43144416809082,0.13311511278152466,1.0,0.0,0
32,25.419999999999998,70.0,0.0,70.0,70.0,70,10.924018859863281,12.226899147033691,10.924018859863281,0.1295633316040039,1.0,0.0,0
33,25.580000000000002,70.0,0.0,70.0,70.0,70,11.076251983642578,12.24521255493164,11.076251983642578,0.1304197907447815,1.0,0.0,0
34,25.27,69.0,0.0,69.0,69.0,69,11.170231819152832,12.42241382598877,11.170231819152832,0.12977492809295654,1.0,0.0,0
35,25.41,72.0,0.0,72.0,72.0,72,10.770879745483398,12.37247085571289,10.770879745483398,0.13035517930984497,1.0,0.0,0
36,25.580000000000002,70.0,0.0,70.0,70.0,70,10.993681907653809,12.182841300964355,10.993681907653809,0.13045388460159302,1.0,0.0,0
37,25.56,69.0,0.0,69.0,69.0,69,11.187080383300781,12.301960945129395,11.187080383300781,0.12975984811782837,1.0,0.0,0
38,25.619999999999997,69.0,0.0,69.0,69.0,69,11.219858169555664,12.25766658782959,11.219858169555664,0.1313064694404602,1.0,0.0,0
39,25.6,69.0,0.0,69.0,69.0,69,11.323708534240723,12.414334297180176,11.323708534240723,0.13336092233657837,1.0,0.0,0
